name,nickname,country_code,age,height,average,global_position,value,wage,best_foot,weak_foot_5stars,heading,jump,long_pass,short_pass,dribbling,acceleration,speed,shot_power,long_shot,stamina,defense,interception,team_id_fk,game
Rodrigo Defendi,Defendi,br,32,190,71,Defensa,1400000.0,8000.0,Zurdo,3,77,56,51,59,38,37,36,35,32,51,203,73,336,fifa19
Jonas Gomes de Sousa,Jonas,br,26,185,71,Centrocampista,2300000.0,20000.0,Diestro,2,56,70,58,74,54,60,61,73,67,72,213,77,174,fifa19
Danny Batth,D. Batth,gb-eng,27,191,71,Defensa,2300000.0,20000.0,Diestro,2,75,74,56,55,31,31,32,32,18,72,211,67,95,fifa19
Hannes Van Der Bruggen,H. Van Der Bruggen,be,25,180,71,Centrocampista,2800000.0,10000.0,Diestro,4,60,58,71,72,64,57,54,73,68,78,193,71,371,fifa19
Fernando Márquez,F. Márquez,ar,30,184,71,Delantero,2300000.0,10000.0,Diestro,3,69,80,60,68,68,73,79,73,70,77,92,23,159,fifa19
Kevin Balanta,K. Balanta,co,21,179,71,Centrocampista,3700000.0,9000.0,Diestro,3,70,78,71,69,58,68,66,64,58,87,199,66,273,fifa19
Thomas Nicolas Silva Rangel,Silvosinho,br,34,177,71,Defensa,675000.0,10000.0,Diestro,3,75,69,63,69,43,76,59,65,64,76,211,62,112,fifa19
Diogo António Cupido Gonçalves,Diogo Gonçalves,pt,21,177,71,Delantero,3500000.0,20000.0,Diestro,4,60,70,50,65,75,79,84,77,72,72,121,31,276,fifa19
Bartosz Białkowski,B. Białkowski,pl,30,193,71,Portero,1500000.0,6000.0,Diestro,3,12,66,32,33,14,42,42,10,11,39,38,19,428,fifa19
Tony Josimar Mutto Abrão,Tony Muttinho,br,34,183,71,Defensa,675000.0,15000.0,Diestro,3,66,51,71,72,61,67,73,48,46,73,216,66,210,fifa19
Leo Stulac,L. Stulac,si,23,175,71,Centrocampista,3000000.0,20000.0,Diestro,3,55,64,70,77,60,69,71,76,78,71,203,67,153,fifa19
Samuel Moutoussamy,S. Moutoussamy,fr,21,176,71,Centrocampista,3400000.0,10000.0,Zurdo,3,48,42,70,76,74,77,72,55,64,68,209,64,87,fifa19
Linpeng Zhang,Zhang Linpeng,cn,29,186,71,Defensa,1800000.0,10000.0,Diestro,3,75,80,58,63,59,71,72,77,55,76,198,68,31,fifa19
Ramazan Köse,R. Köse,tr,30,193,71,Portero,1500000.0,8000.0,Diestro,3,15,59,34,42,20,35,33,25,20,41,49,16,137,fifa19
Roberto Román Triguero,Tito,es,32,175,71,Defensa,1300000.0,10000.0,Diestro,3,62,78,67,70,65,68,69,59,36,69,212,72,141,fifa19
Nick Rimando,N. Rimando,us,39,178,71,Portero,160000.0,3000.0,Diestro,4,13,64,39,39,16,45,46,25,15,31,45,11,231,fifa19
Sean Davis,S. Davis,us,25,183,71,Centrocampista,2900000.0,6000.0,Diestro,4,64,67,72,76,69,70,70,65,60,82,197,66,206,fifa19
Miguel Samudio,M. Samudio,py,31,173,71,Defensa,1600000.0,7000.0,Zurdo,3,67,76,56,67,70,75,78,76,67,79,202,62,330,fifa19
Marvin Martin,M. Martin,fr,30,171,71,Centrocampista,2200000.0,10000.0,Diestro,4,52,33,72,72,66,64,64,70,67,34,132,68,161,fifa19
Andreas Weimann,A. Weimann,at,26,178,71,Delantero,2600000.0,30000.0,Diestro,3,68,59,43,66,68,85,81,74,67,81,115,49,344,fifa19
Fahad Al Ansari,F. Al Ansari,kw,31,195,71,Centrocampista,1600000.0,15000.0,Diestro,3,60,33,74,78,67,51,53,69,68,76,190,64,438,fifa19
Rafael Baca,R. Baca,mx,28,170,71,Centrocampista,2400000.0,15000.0,Diestro,3,53,52,70,72,68,77,79,61,50,89,182,71,150,fifa19
Luther Singh,L. Singh,za,20,171,71,Delantero,4200000.0,6000.0,Diestro,4,54,46,45,62,76,90,85,73,62,58,84,23,361,fifa19
Brayan Angulo,B. Angulo,co,28,174,71,Defensa,1900000.0,6000.0,Zurdo,3,58,74,58,62,65,83,78,70,58,79,208,68,289,fifa19
Tomeu Nadal Mesquida,Tomeu Nadal,es,29,187,71,Portero,1800000.0,5000.0,Diestro,3,18,65,20,21,12,40,38,14,17,34,54,15,245,fifa19
Ivo Daniel F. Mendonça Pinto,Ivo Pinto,pt,28,184,71,Defensa,1900000.0,15000.0,Diestro,3,57,67,61,66,68,81,83,61,49,76,208,66,214,fifa19
Souleymane Doukara,S. Doukara,fr,26,186,71,Delantero,2600000.0,15000.0,Diestro,3,55,39,55,70,75,64,71,75,62,69,68,20,430,fifa19
Benno Schmitz,B. Schmitz,de,23,182,71,Defensa,2500000.0,10000.0,Diestro,3,59,67,53,70,63,69,69,71,64,71,213,70,44,fifa19
Johan Wiland,J. Wiland,se,37,188,71,Portero,160000.0,3000.0,Diestro,2,9,67,29,28,12,25,29,15,11,21,34,28,411,fifa19
Yevhen Shakhov,Y. Shakhov,ua,27,189,71,Centrocampista,2500000.0,1000.0,Diestro,4,65,58,66,70,72,70,73,74,66,65,180,53,131,fifa19
Özgür Çek,Ö. Çek,tr,27,173,71,Defensa,2000000.0,9000.0,Zurdo,2,60,70,71,70,70,76,78,70,68,78,198,61,137,fifa19
David Raya Martin,David Raya,es,22,183,71,Portero,2400000.0,15000.0,Diestro,3,20,50,30,32,17,45,41,25,14,29,55,11,325,fifa19
Dorukhan Toköz,D. Toköz,tr,22,180,71,Centrocampista,2700000.0,20000.0,Diestro,3,59,66,69,75,69,74,66,67,55,68,208,66,55,fifa19
Xiaoting Feng,Feng Xiaoting,cn,32,187,71,Defensa,1400000.0,10000.0,Diestro,3,75,75,73,70,50,66,52,50,40,71,213,72,31,fifa19
Álvaro Arroyo Martínez,Álvaro Arroyo,es,29,180,71,Defensa,1800000.0,6000.0,Diestro,3,48,84,42,65,45,68,78,25,17,82,220,71,245,fifa19
Callum O'Dowda,C. O'Dowda,ie,23,180,71,Centrocampista,3200000.0,20000.0,Zurdo,2,59,67,56,67,73,87,84,60,58,71,99,38,344,fifa19
Víctor Figueroa,V. Figueroa,ar,34,168,71,Centrocampista,1200000.0,10000.0,Diestro,3,42,84,75,71,70,79,74,73,70,73,127,58,242,fifa19
Jordan Siebatcheu,J. Siebatcheu,fr,22,190,71,Delantero,3400000.0,20000.0,Diestro,3,70,70,49,68,64,63,66,69,61,69,69,28,133,fifa19
Eric Remedi,E. Remedi,ar,23,169,71,Centrocampista,2800000.0,5000.0,Diestro,2,68,71,69,74,59,65,55,61,67,84,203,63,79,fifa19
Victorien Angban,V. Angban,ci,21,180,71,Centrocampista,3600000.0,5000.0,Diestro,4,42,66,72,74,69,56,65,64,56,75,184,67,341,fifa19
Panagiotis Tsintotas,P. Tsintotas,gr,24,192,71,Portero,2100000.0,500,Diestro,2,14,55,27,20,11,35,25,23,10,32,40,10,188,fifa19
Rodrigo Ríos Lozano,Rodri,es,28,175,71,Delantero,2400000.0,8000.0,Diestro,4,66,91,46,54,69,80,77,78,60,64,42,26,291,fifa19
Sebastian Lletget,S. Lletget,us,25,178,71,Centrocampista,2800000.0,6000.0,Diestro,5,55,52,66,79,75,70,73,73,57,73,184,60,22,fifa19
Cuco Martina,C. Martina,cw,28,185,71,Defensa,1900000.0,9000.0,Diestro,3,66,87,60,65,62,62,65,61,60,76,213,71,124,fifa19
Alex Wilkinson,A. Wilkinson,au,33,187,71,Defensa,950000.0,7000.0,Diestro,3,68,71,59,68,42,38,46,60,49,74,213,69,234,fifa19
Emanuele Calaió,E. Calaió,it,36,179,71,Delantero,850000.0,4000.0,Zurdo,2,75,84,45,63,70,58,62,71,57,65,78,15,399,fifa19
Alexis Saelemaekers,A. Saelemaekers,be,19,176,71,Centrocampista,4099999.9999999995,7000.0,Diestro,4,45,75,72,71,73,79,77,58,62,72,186,61,176,fifa19
Gennaro Scognamiglio,G. Scognamiglio,it,31,186,71,Defensa,1600000.0,4000.0,Zurdo,2,82,84,42,52,27,50,50,57,45,70,207,66,405,fifa19
Arnór Ingvi Traustason,A. Traustason,is,25,183,71,Centrocampista,3000000.0,6000.0,Diestro,3,43,51,59,66,72,78,82,71,73,86,164,66,319,fifa19
Jesús Isijara,J. Isijara,mx,28,180,71,Centrocampista,2400000.0,15000.0,Diestro,3,52,71,63,73,71,70,76,66,65,75,127,34,208,fifa19
Riad Nouri,R. Nouri,fr,33,178,71,Centrocampista,1400000.0,6000.0,Diestro,3,56,73,69,73,71,76,72,70,67,67,81,32,485,fifa19
José Luis Gómez,J. Gómez,ar,24,173,71,Defensa,2500000.0,10000.0,Diestro,4,54,81,64,68,72,85,87,68,60,75,198,72,204,fifa19
Mohammed Khalil Al Owais,M. Al Owais,sa,26,187,71,Portero,2000000.0,15000.0,Zurdo,3,20,74,23,25,14,41,49,18,12,35,46,24,127,fifa19
Sebastián Palacios,S. Palacios,ar,26,170,71,Centrocampista,2500000.0,10000.0,Diestro,3,53,73,60,65,74,88,87,73,65,71,85,47,223,fifa19
António Manuel Fernandes Mendes,Tomané,pt,25,186,71,Delantero,3000000.0,5000.0,Diestro,3,74,68,40,64,60,62,67,82,54,81,70,22,180,fifa19
Mile Jedinák,M. Jedinák,au,33,188,71,Centrocampista,950000.0,10000.0,Diestro,3,71,57,65,66,55,43,47,78,71,57,214,76,220,fifa19
Hamza Choudhury,H. Choudhury,gb-eng,20,178,71,Centrocampista,3400000.0,20000.0,Diestro,3,64,69,63,70,61,73,71,63,38,78,221,72,52,fifa19
Nir Bitton,N. Bitton,il,26,194,71,Centrocampista,2300000.0,30000.0,Diestro,3,68,62,72,72,67,45,58,72,64,72,210,71,178,fifa19
Alexander Søderlund,A. Søderlund,no,30,187,71,Delantero,2300000.0,6000.0,Diestro,4,76,72,53,60,62,61,64,72,66,75,101,44,232,fifa19
Abdullah Ateef,A. Ateef,sa,25,176,71,Centrocampista,2500000.0,20000.0,Diestro,3,47,72,77,75,62,53,45,49,51,69,197,69,69,fifa19
Emmanuel García,E. García,mx,28,168,71,Defensa,1900000.0,15000.0,Diestro,5,56,75,60,65,69,75,75,67,67,90,198,82,200,fifa19
Salih Uçan,S. Uçan,tr,24,182,71,Centrocampista,3100000.0,9000.0,Diestro,5,68,60,69,74,70,74,68,71,69,66,187,68,209,fifa19
Alexandre Garcia Guedes,Alexandre Guedes,pt,24,185,71,Delantero,3200000.0,7000.0,Diestro,3,72,73,61,68,69,65,68,75,59,70,49,14,170,fifa19
Renato Neto Cardoso Porto,Renato Neto,br,26,185,71,Centrocampista,2700000.0,15000.0,Diestro,3,74,48,75,74,67,46,48,80,71,48,212,72,241,fifa19
Gustav Wikheim,G. Wikheim,no,25,182,71,Delantero,2800000.0,15000.0,Diestro,4,49,43,59,67,75,86,88,63,53,71,130,42,305,fifa19
Álvaro Lemos Collazo,Álvaro Lemos,es,25,175,71,Defensa,2400000.0,7000.0,Diestro,3,62,74,59,67,68,81,77,59,59,79,202,68,267,fifa19
Arturo Jonaldo Pombal de Faria,Pombaxinho,br,34,191,71,Defensa,725000.0,9000.0,Diestro,3,77,55,61,62,45,41,61,51,56,50,222,67,227,fifa19
Romaine Sawyers,R. Sawyers,kn,26,185,71,Centrocampista,2800000.0,30000.0,Diestro,3,53,46,73,76,69,70,71,69,66,66,124,42,249,fifa19
Dejan Lekić,D. Lekić,rs,33,193,71,Delantero,1500000.0,8000.0,Diestro,3,75,48,45,70,70,48,49,73,67,51,87,20,238,fifa19
Yordy Reyna,Y. Reyna,pe,24,169,71,Delantero,3000000.0,6000.0,Diestro,4,64,68,55,68,74,87,88,65,63,70,91,29,268,fifa19
Ashley Williams,A. Williams,gb-wls,33,183,71,Defensa,950000.0,20000.0,Diestro,4,66,60,70,62,57,42,45,64,40,54,207,74,95,fifa19
Kenneth Zohore,K. Zohore,dk,24,194,71,Delantero,3100000.0,30000.0,Zurdo,3,70,34,38,57,67,54,74,78,61,67,46,37,211,fifa19
David Omar Rodríguez Barrera,Deivid,es,29,188,71,Defensa,1800000.0,8000.0,Diestro,3,67,61,59,70,64,57,64,60,39,64,211,74,267,fifa19
Charlie Mulgrew,C. Mulgrew,gb-sct,32,191,71,Defensa,1400000.0,20000.0,Zurdo,3,73,58,71,69,65,53,49,74,72,70,211,70,325,fifa19
Dom Dwyer,D. Dwyer,us,27,175,71,Delantero,2500000.0,7000.0,Zurdo,3,67,81,31,54,66,69,73,80,64,81,75,14,107,fifa19
Merveille Bokadi,M. Bokadi,cd,26,186,71,Defensa,2400000.0,10000.0,Diestro,2,71,53,67,67,54,51,54,47,36,76,209,71,157,fifa19
Akihiro Ienaga,A. Ienaga,jp,32,173,71,Centrocampista,1800000.0,7000.0,Zurdo,4,60,66,60,66,76,83,72,70,65,68,102,41,219,fifa19
Marlon Piedrahita,M. Piedrahita,co,33,175,71,Defensa,900000.0,3000.0,Diestro,3,58,72,68,70,67,72,78,68,67,80,201,66,191,fifa19
Jordan Morris,J. Morris,us,23,183,71,Delantero,3200000.0,6000.0,Diestro,2,69,78,51,65,63,85,87,77,60,75,84,28,146,fifa19
Heitor Edvaldo Zanon Barros,Heitinho Zanon,br,34,187,71,Defensa,725000.0,9000.0,Zurdo,4,63,79,44,48,22,60,62,56,25,77,212,77,198,fifa19
Pietro Terracciano,P. Terracciano,it,28,193,71,Portero,1900000.0,20000.0,Diestro,2,15,55,21,27,15,40,42,17,11,33,50,16,96,fifa19
Guillermo Acosta,G. Acosta,ar,29,168,71,Centrocampista,2300000.0,15000.0,Diestro,3,59,79,70,70,69,80,72,65,67,87,183,69,204,fifa19
Alex Král,A. Král,cz,20,186,71,Centrocampista,3800000.0,500,Diestro,3,70,77,69,71,72,73,72,73,72,78,206,69,135,fifa19
Adam Federici,A. Federici,au,33,188,71,Portero,1200000.0,20000.0,Diestro,2,18,72,25,28,19,44,46,17,14,38,56,22,95,fifa19
Robert Glatzel,R. Glatzel,de,24,193,71,Delantero,3100000.0,9000.0,Diestro,4,72,62,34,55,62,52,60,73,59,55,62,24,281,fifa19
David Simón Rodríguez Santana,David Simón,es,28,175,71,Defensa,1900000.0,7000.0,Diestro,3,61,70,63,73,68,72,78,57,45,85,200,69,165,fifa19
Maximiliano Rodriguez,M. Rodriguez,uy,27,180,71,Centrocampista,2500000.0,4000.0,Zurdo,2,62,47,64,72,75,65,63,64,65,66,79,20,486,fifa19
Yerson Candelo,Y. Candelo,co,26,172,71,Centrocampista,2500000.0,5000.0,Diestro,3,60,86,61,70,72,84,88,76,70,76,162,57,326,fifa19
Nathael Walter Silbeira Caeiro,Nathael Silbeira,br,34,188,71,Portero,950000.0,15000.0,Diestro,2,14,35,17,16,18,15,16,18,17,13,42,17,58,fifa19
Petr Ševčík,P. Ševčík,cz,24,172,71,Centrocampista,3000000.0,1000.0,Diestro,5,63,70,65,69,75,77,77,79,79,79,185,61,135,fifa19
Léandre Tawamba,L. Tawamba,cm,28,189,71,Delantero,2400000.0,15000.0,Diestro,3,72,83,35,58,65,68,80,69,64,72,55,16,189,fifa19
Grant Hanley,G. Hanley,gb-sct,26,187,71,Defensa,2300000.0,15000.0,Diestro,3,71,82,56,56,40,54,58,40,36,50,216,70,214,fifa19
Mikkel Rygaard,M. Rygaard,dk,27,179,71,Centrocampista,2500000.0,10000.0,Zurdo,3,48,71,66,70,68,73,69,63,65,75,142,33,478,fifa19
Martin Männel,M. Männel,de,30,184,71,Portero,1500000.0,5000.0,Diestro,3,19,76,36,34,18,52,44,34,15,34,39,17,456,fifa19
Cristian López Santamaría,Cristian López,es,29,185,71,Delantero,2400000.0,15000.0,Diestro,3,73,77,31,58,66,79,74,69,57,80,73,36,140,fifa19
Eduardo Flávio Fonseira Meire,Eduardo Fonseira,br,30,191,71,Portero,1500000.0,10000.0,Diestro,3,10,58,9,15,8,32,37,21,6,30,35,11,162,fifa19
Jorge Filipe Avelino Teixeira,Jorge Teixeira,pt,31,189,71,Defensa,1600000.0,8000.0,Diestro,3,71,51,61,64,35,47,50,44,33,67,207,71,354,fifa19
Ryan Woods,R. Woods,gb-eng,24,173,71,Centrocampista,2700000.0,20000.0,Diestro,4,48,81,75,73,70,75,69,61,60,90,195,67,95,fifa19
Roy Beerens,R. Beerens,nl,30,173,71,Centrocampista,2200000.0,10000.0,Diestro,4,35,63,57,70,72,72,69,58,64,68,75,24,164,fifa19
Giovanni González,G. González,uy,23,175,71,Defensa,0,0,Diestro,4,60,55,73,70,64,74,73,67,51,85,213,72,,fifa19
Yoann Court,Y. Court,fr,28,172,71,Centrocampista,2400000.0,6000.0,Zurdo,3,26,71,67,76,73,72,72,75,61,65,114,49,322,fifa19
Robin Zentner,R. Zentner,de,23,194,71,Portero,2600000.0,10000.0,Diestro,3,18,60,26,30,13,65,65,23,13,28,51,18,118,fifa19
Andrea Schenetti,A. Schenetti,it,27,175,71,Centrocampista,2500000.0,3000.0,Diestro,4,60,60,67,72,69,82,80,68,70,73,168,58,427,fifa19
Bryan Róchez,B. Róchez,hn,23,183,71,Delantero,3100000.0,8000.0,Diestro,2,75,87,44,61,69,72,75,68,52,68,52,22,455,fifa19
Stefano Magnasco,S. Magnasco,cl,25,175,71,Defensa,2300000.0,7000.0,Diestro,2,58,78,58,68,65,85,78,47,62,88,200,67,248,fifa19
Martín Cauteruccio,M. Cauteruccio,uy,31,180,71,Delantero,2100000.0,15000.0,Diestro,3,72,78,59,65,71,64,68,74,68,66,96,42,150,fifa19
Leonardo Mancuso,L. Mancuso,it,26,182,71,Delantero,2800000.0,4000.0,Diestro,4,58,64,57,67,70,72,83,69,67,89,82,36,405,fifa19
Philipp Klingmann,P. Klingmann,de,30,180,71,Defensa,1700000.0,5000.0,Diestro,3,64,71,64,70,63,67,65,73,65,78,215,70,332,fifa19
Óscar Pérez,Ó. Pérez,mx,45,172,71,Portero,160000.0,8000.0,Diestro,3,24,85,27,26,12,60,57,24,18,41,46,12,200,fifa19
Gorka Elustondo Urkola,Elustondo,es,31,184,71,Centrocampista,2000000.0,15000.0,Diestro,3,63,84,73,76,69,49,61,75,74,69,218,72,141,fifa19
Jörg Siebenhandl,J. Siebenhandl,at,28,183,71,Portero,1900000.0,10000.0,Zurdo,4,14,80,20,31,13,45,48,33,17,38,69,22,443,fifa19
Alexandr Kolomeytsev,A. Kolomeytsev,ru,29,183,71,Centrocampista,1800000.0,1000.0,Diestro,2,71,70,73,77,69,58,68,76,75,70,193,69,70,fifa19
Luis Eduardo Delgado Pacheco,Luso,es,33,183,71,Defensa,950000.0,5000.0,Diestro,3,53,80,66,69,55,64,66,73,52,74,211,74,487,fifa19
Lorenzo Lollo,L. Lollo,it,27,180,71,Centrocampista,2400000.0,4000.0,Diestro,3,59,78,69,73,71,78,79,63,67,84,177,59,307,fifa19
Sean Maguire,S. Maguire,ie,24,175,71,Delantero,3100000.0,10000.0,Diestro,3,67,70,40,58,73,93,91,63,53,76,100,28,265,fifa19
Casper De Norre,C. De Norre,be,21,175,71,Defensa,2700000.0,7000.0,Diestro,4,46,80,64,70,72,79,78,73,62,80,206,68,111,fifa19
Jón Daði Böðvarsson,J. Böðvarsson,is,26,190,70,Delantero,2100000.0,20000.0,Diestro,4,68,66,61,63,67,68,76,65,63,80,111,22,302,fifa19
Noah Joel Sarenren Bazee,N. Sarenren Bazee,ng,21,182,70,Centrocampista,2600000.0,15000.0,Diestro,3,53,66,52,68,75,86,88,64,53,56,72,31,166,fifa19
Raffaele Bianco,R. Bianco,it,30,180,70,Centrocampista,1600000.0,3000.0,Diestro,3,60,70,73,74,63,72,71,66,61,76,200,69,331,fifa19
Ben Godfrey,B. Godfrey,gb-eng,20,183,70,Defensa,2800000.0,10000.0,Diestro,3,62,77,61,68,59,74,72,53,55,78,208,64,214,fifa19
Gaëtan Hendrickx,G. Hendrickx,be,23,175,70,Centrocampista,2000000.0,7000.0,Diestro,3,56,69,70,71,61,69,65,62,67,89,198,72,349,fifa19
Elderson Echiéjilé,E. Echiéjilé,ng,30,185,70,Defensa,1300000.0,1000.0,Zurdo,3,70,72,58,64,64,71,72,80,68,76,213,68,488,fifa19
Stefan Šćepović,S. Šćepović,rs,28,187,70,Delantero,1800000.0,7000.0,Diestro,2,71,72,41,65,59,65,55,70,66,62,92,33,426,fifa19
Daniel Łukasik,D. Łukasik,pl,27,179,70,Centrocampista,1700000.0,6000.0,Diestro,2,52,56,66,70,62,58,51,54,55,76,203,73,365,fifa19
Jony Allison Reitosa Ribeiro,Jony Reitosa,br,26,176,70,Defensa,1500000.0,10000.0,Diestro,2,58,78,55,59,48,80,76,69,37,83,214,62,293,fifa19
Aleix Febas Pérez,Aleix Febas,es,22,171,70,Centrocampista,2700000.0,5000.0,Diestro,3,36,58,69,72,74,72,68,67,66,67,175,61,245,fifa19
Pavels Šteinbors,P. Šteinbors,lv,32,191,70,Portero,1000000.0,3000.0,Diestro,2,18,59,35,43,16,39,35,27,15,34,55,29,412,fifa19
Dominic Solanke,D. Solanke,gb-eng,20,189,70,Delantero,3500000.0,30000.0,Diestro,3,65,67,58,70,73,67,69,73,63,65,57,22,92,fifa19
Jakov Filipović,J. Filipović,hr,25,191,70,Defensa,1900000.0,8000.0,Diestro,4,71,58,57,59,32,55,53,42,27,63,210,72,457,fifa19
Eiji Kawashima,E. Kawashima,jp,35,185,70,Portero,425000.0,6000.0,Diestro,3,14,71,33,33,12,45,43,37,19,31,35,19,121,fifa19
Diego de Buen,D. de Buen,mx,26,182,70,Centrocampista,1700000.0,10000.0,Diestro,3,58,65,69,72,58,66,63,78,70,85,197,69,228,fifa19
Magno Damasceno Santos da Cruz,Magno,br,30,178,70,Delantero,1700000.0,5000.0,Diestro,3,59,54,68,72,71,72,69,68,66,71,106,48,489,fifa19
Alexander González,A. González,ve,25,177,70,Defensa,1800000.0,4000.0,Diestro,4,60,90,59,68,72,78,83,68,64,83,194,67,392,fifa19
Filippo Bandinelli,F. Bandinelli,it,23,180,70,Centrocampista,2400000.0,4000.0,Zurdo,3,64,69,71,72,71,73,71,70,71,76,180,67,266,fifa19
Henri Lansbury,H. Lansbury,gb-eng,27,185,70,Centrocampista,1800000.0,10000.0,Diestro,3,47,62,72,70,67,57,59,70,71,54,177,67,220,fifa19
Juan Carlos Valenzuela,J. Valenzuela,mx,34,177,70,Defensa,550000.0,10000.0,Diestro,3,68,81,50,64,48,64,64,55,34,61,211,69,273,fifa19
Pablo Rojas,P. Rojas,co,26,167,70,Centrocampista,1900000.0,2000.0,Diestro,2,42,72,57,66,72,92,93,64,55,75,81,22,490,fifa19
Gökhan Akkan,G. Akkan,tr,23,186,70,Portero,1700000.0,6000.0,Diestro,2,13,58,26,29,15,48,48,19,14,35,46,25,251,fifa19
Luciano Renato Barbosa Baumer,Barbosaldinho,br,30,186,70,Defensa,1300000.0,9000.0,Diestro,3,61,73,47,50,22,55,51,45,24,68,209,77,259,fifa19
Damian Batallini,D. Batallini,ar,22,174,70,Centrocampista,2600000.0,7000.0,Zurdo,2,61,64,59,62,73,79,75,69,52,68,162,52,314,fifa19
Rémy Riou,R. Riou,fr,30,189,70,Portero,1100000.0,7000.0,Diestro,1,12,61,34,42,12,45,53,21,13,32,39,28,349,fifa19
Benjamin Corgnet,B. Corgnet,fr,31,179,70,Centrocampista,1600000.0,10000.0,Diestro,3,73,80,68,72,72,54,53,73,72,54,154,65,121,fifa19
Martin Bjørnbak,M. Bjørnbak,no,26,193,70,Defensa,1800000.0,5000.0,Diestro,4,70,80,62,61,52,60,61,78,56,66,197,69,274,fifa19
Chan Hee Han,Han Chan Hee,kr,21,181,70,Centrocampista,2300000.0,4000.0,Diestro,4,60,51,70,71,68,69,74,66,73,87,134,55,491,fifa19
Dennis Geiger,D. Geiger,de,20,172,70,Centrocampista,3900000.0,15000.0,Diestro,3,29,57,72,79,72,67,63,54,55,76,151,61,42,fifa19
David Batanero Puigbó,David Batanero,es,29,185,70,Centrocampista,1700000.0,3000.0,Zurdo,3,44,62,76,78,61,43,37,71,66,66,160,56,492,fifa19
Filip Bradarić,F. Bradarić,hr,26,185,70,Centrocampista,1900000.0,15000.0,Diestro,3,64,68,75,77,61,66,64,62,63,69,212,64,93,fifa19
Uwe Hünemeier,U. Hünemeier,de,32,189,70,Defensa,1000000.0,7000.0,Diestro,4,69,71,60,65,50,50,53,65,40,54,211,70,292,fifa19
Petar Brlek,P. Brlek,hr,24,180,70,Centrocampista,2300000.0,5000.0,Diestro,3,53,59,68,71,69,77,66,66,68,68,160,66,431,fifa19
Florent Ogier,F. Ogier,fr,29,183,70,Defensa,1400000.0,5000.0,Diestro,3,73,83,50,55,40,51,53,57,30,81,210,69,467,fifa19
Luiz Antônio de Souza Soares,Luiz Antônio,br,27,184,70,Centrocampista,1500000.0,15000.0,Diestro,3,70,74,65,71,71,66,70,77,74,76,203,70,155,fifa19
James Lawrence,J. Lawrence,gb-wls,25,188,70,Defensa,1900000.0,10000.0,Zurdo,3,68,52,72,67,51,47,53,45,26,67,210,69,176,fifa19
Benjamin Leroy,B. Leroy,fr,29,184,70,Portero,1400000.0,4000.0,Diestro,3,12,55,14,23,14,39,39,24,11,28,42,11,485,fifa19
Ángel Sepúlveda,Á. Sepúlveda,mx,27,180,70,Centrocampista,1900000.0,8000.0,Diestro,3,67,72,63,68,67,79,79,71,65,73,102,48,444,fifa19
Mario Sampirisi,M. Sampirisi,it,25,188,70,Defensa,1800000.0,3000.0,Diestro,3,68,71,62,65,55,68,68,50,33,73,211,68,362,fifa19
Vinicio Angulo,V. Angulo,ec,29,186,70,Delantero,1800000.0,20000.0,Diestro,3,73,70,43,65,72,76,82,74,69,65,72,31,250,fifa19
Cristian Higuita,C. Higuita,co,24,175,70,Centrocampista,2100000.0,4000.0,Diestro,3,58,65,65,71,64,73,73,69,58,87,201,64,107,fifa19
Joe Williams,J. Williams,gb-eng,21,185,70,Centrocampista,2400000.0,5000.0,Diestro,2,54,48,71,72,69,69,58,63,58,70,209,67,493,fifa19
Gustavo Affonso Sauerbeck,Gustavo Sauer,br,25,181,70,Centrocampista,2100000.0,6000.0,Zurdo,3,48,64,64,71,75,69,67,70,59,67,115,39,294,fifa19
Evander da Silva Ferreira,Evander,br,20,179,70,Centrocampista,3900000.0,10000.0,Diestro,4,50,56,65,71,73,75,68,76,67,70,154,45,305,fifa19
João Paulo Lázaro Lucas,João Lucas,pt,22,180,70,Defensa,1900000.0,3000.0,Zurdo,3,62,63,68,71,68,76,78,44,36,73,205,71,350,fifa19
Václav Kadlec,V. Kadlec,cz,26,181,70,Delantero,2100000.0,1000.0,Diestro,4,64,73,55,59,67,86,87,68,66,69,84,48,186,fifa19
Guillermo Varela,G. Varela,uy,25,173,70,Defensa,1800000.0,10000.0,Diestro,3,60,72,51,63,64,79,76,37,30,63,214,66,175,fifa19
Jorge Correa,J. Correa,ar,25,170,70,Centrocampista,2100000.0,7000.0,Zurdo,3,46,55,66,70,72,76,70,80,70,72,64,36,346,fifa19
Masato Morishige,M. Morishige,jp,31,183,70,Defensa,1200000.0,7000.0,Diestro,3,73,70,72,69,58,54,65,62,61,65,210,68,288,fifa19
Alberto Benito Correo,Alberto Benito,es,26,176,70,Defensa,1700000.0,6000.0,Diestro,3,58,64,59,62,65,77,75,56,52,88,207,63,233,fifa19
Hamza Mendyl,H. Mendyl,ma,20,179,70,Defensa,3000000.0,10000.0,Zurdo,2,58,60,53,64,73,89,90,53,44,73,191,73,71,fifa19
Tim Knipping,T. Knipping,de,25,189,70,Defensa,1800000.0,4000.0,Zurdo,3,70,72,50,58,48,53,54,46,30,75,212,67,332,fifa19
Tomás Martínez,T. Martínez,ar,23,172,70,Centrocampista,2500000.0,5000.0,Zurdo,2,47,63,60,71,74,72,64,49,72,66,112,33,272,fifa19
