name,nickname,country_code,age,height,average,global_position,value,wage,best_foot,weak_foot_5stars,heading,jump,long_pass,short_pass,dribbling,acceleration,speed,shot_power,long_shot,stamina,defense,interception,team_id_fk,game
Vid Belec,V. Belec,si,22,192,69,Portero,1400000.0,8000.0,Diestro,3,13,75,28,24,12,53,43,35,15,50,35,21,31,fifa13
Nikolay Zabolotnyy,N. Zabolotnyy,ru,22,184,69,Portero,1000000.0,6000.0,Diestro,3,14,74,17,20,14,43,44,20,13,37,40,17,174,fifa13
Felipe Sanchón Huerta,Felipe Sanchón,es,30,164,69,Centrocampista,550000.0,1000.0,Zurdo,3,49,57,52,57,75,85,76,63,58,69,52,22,247,fifa13
Philipp Tschauner,P. Tschauner,de,26,196,69,Portero,575000.0,5000.0,Diestro,3,46,60,26,25,6,38,46,28,14,23,36,8,279,fifa13
Antônio da Silva,A. da Silva,br,34,175,69,Centrocampista,275000.0,3000.0,Zurdo,3,47,65,74,75,72,51,54,71,70,52,136,55,320,fifa13
Bennard Kumordzi,B. Kumordzi,gh,27,188,69,Centrocampista,625000.0,5000.0,Diestro,3,65,68,69,72,71,58,69,65,62,76,180,68,143,fifa13
Diego Chará,D. Chará,co,26,172,69,Centrocampista,600000.0,2000.0,Diestro,4,51,66,70,71,67,76,74,71,60,84,192,61,139,fifa13
Scott McDonald,S. McDonald,au,28,173,69,Delantero,725000.0,4000.0,Diestro,3,68,71,49,59,67,77,76,67,60,74,95,41,234,fifa13
Juan Ignacio Surraco,J. Surraco,uy,24,176,69,Delantero,900000.0,5000.0,Diestro,3,48,70,56,62,74,79,77,71,54,85,124,40,283,fifa13
Claudinei Cardoso Félix Silva,Nei,br,26,175,69,Defensa,775000.0,7000.0,Diestro,2,63,86,57,64,70,75,83,78,73,91,197,70,110,fifa13
Antonio Rosati,A. Rosati,it,29,195,69,Portero,425000.0,6000.0,Diestro,1,10,68,31,24,11,32,31,35,11,42,33,10,7,fifa13
Anthony Vanden Borre,A. Vanden Borre,be,24,185,69,Defensa,650000.0,7000.0,Diestro,3,68,74,68,66,76,78,81,68,63,72,203,60,104,fifa13
Saimon Pains Tormen,Saimon,br,21,183,69,Defensa,1400000.0,7000.0,Diestro,2,72,90,51,59,38,64,61,57,33,72,205,70,93,fifa13
René Muzola Makondele,R. Makondele,cd,30,178,69,Centrocampista,550000.0,4000.0,Diestro,4,32,76,45,69,73,82,73,63,66,75,82,38,262,fifa13
Maikon Fernando Souza Leite,Maikon Leite,br,23,167,69,Delantero,1500000.0,6000.0,Diestro,3,48,75,48,62,75,91,91,75,68,72,71,22,278,fifa13
João Victor Albuquerque Bruno,João Victor,br,23,182,69,Centrocampista,800000.0,5000.0,Diestro,3,61,64,68,75,52,55,49,61,51,69,205,72,88,fifa13
Christian Vargas,C. Vargas,bo,28,179,69,Defensa,0,0,Diestro,3,64,76,54,61,65,69,67,19,21,92,202,70,,fifa13
Emanuel Rivas,E. Rivas,ar,29,175,69,Delantero,575000.0,5000.0,Diestro,4,50,63,55,64,72,92,92,67,55,73,100,30,265,fifa13
Ludovic Butelle,L. Butelle,fr,29,188,69,Portero,300000.0,4000.0,Zurdo,3,12,79,22,30,10,49,53,26,11,49,30,24,359,fifa13
Gary Gardner,G. Gardner,gb-eng,20,188,69,Centrocampista,1900000.0,5000.0,Diestro,3,77,61,74,75,61,55,60,81,83,77,151,55,57,fifa13
Ariel Rojas,A. Rojas,ar,26,176,69,Centrocampista,1100000.0,8000.0,Zurdo,3,61,71,70,70,65,72,68,70,65,70,193,50,157,fifa13
Javier Paredes Arango,Paredes,es,29,175,69,Defensa,450000.0,5000.0,Zurdo,2,66,65,52,60,54,67,68,78,50,73,215,64,102,fifa13
Wagner Andrade Borges,Wagner,br,25,179,69,Delantero,1000000.0,3000.0,Zurdo,4,52,68,59,67,74,83,78,70,66,71,84,26,176,fifa13
Steven Davies,S. Davies,gb-eng,24,185,69,Delantero,1200000.0,6000.0,Zurdo,3,67,74,60,66,67,73,75,76,74,70,130,50,302,fifa13
Chul Hong,Hong Chul,kr,21,176,69,Defensa,1400000.0,8000.0,Zurdo,3,57,76,61,66,65,86,88,71,65,90,199,62,205,fifa13
Paolo Sammarco,P. Sammarco,it,29,183,69,Centrocampista,575000.0,0,Diestro,3,57,68,71,68,66,71,69,67,71,77,189,67,285,fifa13
Jon Ansotegi Gorostola,Ansotegi,es,29,192,69,Defensa,450000.0,5000.0,Diestro,2,76,27,53,52,35,24,34,59,27,54,213,72,49,fifa13
Diego Mariño Villar,Diego Mariño,es,22,185,69,Portero,1200000.0,6000.0,Diestro,2,14,72,27,28,13,41,51,42,17,47,42,17,85,fifa13
Marco D'Alessandro,M. D'Alessandro,it,21,173,69,Centrocampista,1600000.0,5000.0,Diestro,3,50,54,50,65,65,92,89,66,58,76,120,30,343,fifa13
Sylvester Igboun,S. Igboun,ng,21,173,69,Delantero,1400000.0,7000.0,Diestro,3,52,74,51,61,71,91,92,70,65,85,62,45,360,fifa13
Patrick Mtiliga,P. Mtiliga,dk,31,171,69,Defensa,350000.0,4000.0,Zurdo,2,58,77,62,60,62,85,86,73,56,82,213,68,227,fifa13
Bernard Malanda-Adje,Junior Malanda,be,17,181,69,Centrocampista,1600000.0,3000.0,Diestro,3,63,76,63,68,61,73,71,74,27,73,195,71,182,fifa13
Danijel Ljuboja,D. Ljuboja,rs,33,189,69,Delantero,450000.0,6000.0,Zurdo,2,71,43,59,72,68,64,61,74,71,58,54,29,286,fifa13
Daniele Cacia,D. Cacia,it,28,181,69,Delantero,725000.0,5000.0,Diestro,3,72,90,47,65,50,73,69,72,55,61,78,30,265,fifa13
Ramon de Morais Motta,Ramon,br,24,173,69,Defensa,1000000.0,8000.0,Zurdo,3,51,62,69,71,74,78,82,76,67,81,202,61,62,fifa13
Cristian Bustos Costa,Bustos,es,29,175,69,Centrocampista,400000.0,4000.0,Diestro,3,41,76,55,68,51,69,68,78,71,89,201,80,245,fifa13
Michael Chopra,M. Chopra,gb-eng,28,175,69,Delantero,725000.0,4000.0,Diestro,3,62,70,53,62,65,73,70,70,65,69,105,23,338,fifa13
Efraín Velarde,E. Velarde,mx,26,171,69,Defensa,575000.0,6000.0,Zurdo,2,74,70,65,66,63,80,83,68,64,78,195,67,235,fifa13
David Jones,D. Jones,gb-eng,27,185,69,Centrocampista,625000.0,4000.0,Zurdo,3,52,56,74,76,64,69,68,60,62,74,181,63,218,fifa13
Steve Harper,S. Harper,gb-eng,37,186,69,Portero,0,3000.0,Diestro,3,16,61,30,20,11,34,51,40,13,45,34,23,48,fifa13
Federico Viviani,F. Viviani,it,20,181,69,Centrocampista,1600000.0,5000.0,Diestro,4,60,64,74,72,66,63,65,76,73,74,176,64,361,fifa13
Darren Ambrose,D. Ambrose,gb-eng,28,183,69,Centrocampista,725000.0,4000.0,Diestro,3,48,60,68,68,65,69,73,80,83,69,119,55,217,fifa13
Ireneusz Jeleń,I. Jeleń,pl,31,182,69,Delantero,575000.0,5000.0,Diestro,3,70,71,46,63,70,73,75,70,69,66,78,32,362,fifa13
Mamadou Samassa,M. Samassa,ml,26,188,69,Delantero,1200000.0,6000.0,Diestro,2,72,65,40,60,58,55,65,76,60,65,66,20,107,fifa13
Ignacio González,I. González,uy,30,180,69,Centrocampista,650000.0,4000.0,Diestro,4,64,54,70,72,70,54,48,72,74,47,101,41,363,fifa13
Kwame Quansah,K. Quansah,gh,29,172,69,Centrocampista,575000.0,4000.0,Diestro,4,53,66,64,69,66,71,67,63,59,87,196,70,263,fifa13
João Mário N.d.C. Eduardo,João Mário,pt,19,178,69,Centrocampista,1900000.0,7000.0,Diestro,3,48,61,70,74,73,74,71,64,64,64,198,72,38,fifa13
Nigel Reo-Coker,N. Reo-Coker,gb-eng,28,175,69,Centrocampista,900000.0,3000.0,Diestro,2,49,75,70,73,67,73,74,72,58,81,226,72,301,fifa13
Kevin Foley,K. Foley,ie,27,183,69,Defensa,500000.0,4000.0,Diestro,3,60,63,67,70,53,61,62,63,41,73,220,65,192,fifa13
Christian Fernández Salas,Christian Fernandez,es,26,182,69,Defensa,650000.0,5000.0,Zurdo,3,76,78,67,65,58,62,71,64,50,82,186,71,196,fifa13
Tunay Torun,T. Torun,tr,22,176,69,Delantero,1400000.0,7000.0,Diestro,4,62,69,56,69,75,76,76,66,56,73,34,31,63,fifa13
Daniel Jensen,D. Jensen,dk,33,180,69,Centrocampista,350000.0,6000.0,Diestro,4,59,64,67,72,66,52,62,68,63,59,175,70,141,fifa13
Harmeet Singh,H. Singh,no,21,180,69,Centrocampista,1300000.0,7000.0,Diestro,3,67,75,68,70,66,65,65,75,72,80,180,65,108,fifa13
David Hubert,D. Hubert,be,24,182,69,Centrocampista,600000.0,6000.0,Diestro,3,67,72,66,69,56,66,62,73,66,76,205,76,206,fifa13
Sadio Mané,S. Mané,sn,20,175,69,Delantero,1500000.0,9000.0,Diestro,3,34,58,58,61,76,88,88,69,65,65,101,28,244,fifa13
Youness Mokhtar,Y. Mokhtar,ma,20,179,69,Centrocampista,1300000.0,3000.0,Diestro,4,53,53,59,67,77,83,75,55,59,67,106,30,364,fifa13
Manuel Iori,M. Iori,it,30,182,69,Centrocampista,550000.0,4000.0,Diestro,3,62,52,72,74,62,68,54,66,70,70,180,70,361,fifa13
Joshimar Acosta,J. Acosta,mx,24,167,69,Centrocampista,700000.0,4000.0,Diestro,4,50,69,69,64,73,62,64,60,62,65,99,33,124,fifa13
Derick Tshimanga,D. Tshimanga,be,23,178,69,Defensa,825000.0,7000.0,Zurdo,3,59,87,61,63,73,93,91,65,52,83,203,63,143,fifa13
Carl Hoefkens,C. Hoefkens,be,33,185,69,Defensa,220000.0,6000.0,Diestro,3,73,55,60,64,43,53,56,68,46,73,205,76,147,fifa13
Lucas Silva Borges,Lucas Silva,br,19,182,69,Centrocampista,1700000.0,6000.0,Diestro,3,59,73,67,76,67,68,66,76,72,77,194,68,98,fifa13
Juan Luis Hens Lorite,Juanlu Hens,es,28,178,69,Centrocampista,625000.0,1000.0,Diestro,4,48,57,76,66,73,67,71,68,66,75,131,48,247,fifa13
Dwight Tiendalli,D. Tiendalli,nl,26,180,69,Defensa,500000.0,4000.0,Diestro,3,50,83,49,66,69,78,88,67,50,79,209,67,53,fifa13
Evgeniy Pomazan,E. Pomazan,ru,23,193,69,Portero,850000.0,6000.0,Diestro,2,13,65,17,18,12,47,47,21,14,44,40,21,25,fifa13
Andy O'Brien,A. O'Brien,ie,33,191,69,Defensa,220000.0,500,Diestro,3,76,67,64,65,35,50,54,52,38,64,199,70,301,fifa13
Yazalde Gomes Pinto,Yazalde,pt,23,183,69,Delantero,1300000.0,6000.0,Diestro,3,68,70,58,65,70,78,78,72,63,68,70,34,317,fifa13
Rubén Miño Peralta,Rubén Miño,es,23,190,69,Portero,1200000.0,5000.0,Diestro,2,15,68,34,34,19,56,59,35,14,48,37,19,88,fifa13
Moritz Stoppelkamp,M. Stoppelkamp,de,25,180,69,Centrocampista,900000.0,5000.0,Diestro,3,59,75,59,68,74,77,79,72,59,90,153,60,261,fifa13
Tlou Segolela,T. Segolela,za,24,171,69,Centrocampista,1300000.0,8000.0,Diestro,4,27,41,55,72,79,92,88,55,57,73,99,53,194,fifa13
Jan-Arie van der Heijden,J. van der Heijden,nl,24,186,69,Defensa,650000.0,5000.0,Zurdo,3,65,68,72,75,62,48,47,74,70,72,203,73,60,fifa13
Eduardo Morante,E. Morante,ec,25,188,69,Defensa,0,0,Diestro,3,73,64,59,60,26,38,42,43,24,66,210,63,,fifa13
Mikele Leigertwood,M. Leigertwood,ag,29,188,69,Centrocampista,400000.0,4000.0,Diestro,2,70,66,59,64,59,59,65,76,62,76,204,76,180,fifa13
Nill De Pauw,N. De Pauw,be,22,182,69,Delantero,1100000.0,5000.0,Diestro,4,62,73,62,65,72,74,70,67,59,72,84,48,273,fifa13
Fernando Marçal Oliveira,Marçal,br,23,178,69,Defensa,1200000.0,6000.0,Zurdo,4,56,72,59,63,69,78,79,68,46,84,195,69,214,fifa13
Nikola Žigić,N. Žigić,rs,31,202,69,Delantero,575000.0,5000.0,Diestro,3,75,36,67,73,56,48,54,74,65,71,144,56,217,fifa13
Leiton Jiménez,L. Jiménez,co,23,181,69,Defensa,1100000.0,6000.0,Diestro,3,69,73,63,66,62,68,68,65,45,80,211,68,240,fifa13
Miroslav Radović,M. Radović,rs,28,182,69,Centrocampista,725000.0,6000.0,Diestro,3,68,72,68,62,80,78,74,54,44,66,113,38,286,fifa13
Javier Orozco,J. Orozco,mx,24,174,69,Delantero,875000.0,7000.0,Diestro,3,72,92,55,65,66,69,71,68,64,72,74,30,112,fifa13
Jakub Kosecki,J. Kosecki,pl,21,168,69,Centrocampista,1600000.0,8000.0,Diestro,5,51,66,52,61,74,92,91,76,64,81,116,53,286,fifa13
Darlington Nagbe,D. Nagbe,lr,21,175,69,Centrocampista,1700000.0,3000.0,Diestro,4,57,72,57,65,69,85,90,67,67,76,125,39,139,fifa13
Rafael Pires Monteiro,Rafael,br,23,192,69,Portero,850000.0,7000.0,Zurdo,2,11,67,34,31,14,33,26,30,12,22,41,21,98,fifa13
Manuel Jesús Vázquez Florido,Chuli,es,21,177,69,Delantero,1400000.0,6000.0,Zurdo,3,60,60,58,62,69,74,77,71,56,73,58,21,277,fifa13
Pape Habib Sow,P. Sow,sn,26,180,69,Centrocampista,975000.0,8000.0,Diestro,3,72,77,61,65,54,58,60,69,45,76,214,79,127,fifa13
Pierre Bengtsson,P. Bengtsson,se,23,175,69,Defensa,1100000.0,8000.0,Zurdo,3,51,91,67,70,62,77,81,68,64,80,197,70,141,fifa13
Lynel Kitambala,L. Kitambala,fr,23,177,69,Delantero,1500000.0,6000.0,Diestro,3,52,69,49,68,74,77,80,75,59,68,63,26,350,fifa13
Luca Caldirola,L. Caldirola,it,21,189,69,Defensa,1700000.0,5000.0,Zurdo,3,69,83,55,55,38,71,73,62,46,69,207,69,303,fifa13
Kemokho Cissoko,K. Cissoko,sn,21,185,69,Defensa,975000.0,5000.0,Diestro,2,65,77,40,50,36,70,68,55,28,71,216,68,178,fifa13
Pape Malikou Diakhaté,P. Diakhaté,sn,28,185,69,Defensa,775000.0,3000.0,Diestro,2,73,81,48,57,39,49,54,64,49,36,203,61,130,fifa13
Agustín Pelletieri,A. Pelletieri,ar,30,175,69,Centrocampista,375000.0,4000.0,Diestro,3,62,53,74,77,71,64,67,54,41,73,177,65,229,fifa13
Hernán Pellerano,H. Pellerano,ar,28,183,69,Defensa,775000.0,5000.0,Diestro,3,66,69,52,60,41,55,62,33,23,67,219,64,196,fifa13
Leonardo Bittencourt,L. Bittencourt,de,18,171,69,Centrocampista,1900000.0,5000.0,Diestro,5,43,74,69,72,71,90,76,68,64,80,159,50,13,fifa13
Georgi Milanov,G. Milanov,bg,20,184,69,Centrocampista,0,0,Diestro,4,61,69,62,65,69,76,80,71,65,72,99,40,,fifa13
Sebastien Le Toux,S. Le Toux,fr,28,183,69,Centrocampista,625000.0,1000.0,Diestro,3,62,71,58,70,67,69,68,73,63,77,125,30,225,fifa13
Nicky Law,N. Law,gb-eng,24,178,69,Centrocampista,900000.0,5000.0,Diestro,3,49,71,66,73,71,73,71,68,63,91,156,58,241,fifa13
Steve Zakuani,S. Zakuani,cd,24,183,69,Centrocampista,700000.0,4000.0,Diestro,3,59,66,56,66,69,91,89,60,63,70,110,36,68,fifa13
André Hoffmann,A. Hoffmann,de,19,188,69,Centrocampista,1400000.0,5000.0,Diestro,2,78,54,64,70,58,62,49,60,33,69,214,69,82,fifa13
Antimo Iunco,A. Iunco,it,28,173,69,Delantero,725000.0,4000.0,Diestro,3,50,70,52,68,73,81,81,67,64,78,103,40,365,fifa13
Armando Navarrete,A. Navarrete,mx,31,178,69,Portero,300000.0,6000.0,Zurdo,3,12,50,23,23,11,49,43,27,13,58,31,20,144,fifa13
Tiago André Coelho Lopes,Rabiola,pt,22,182,69,Delantero,1400000.0,7000.0,Diestro,3,71,69,60,67,68,74,73,70,60,71,104,25,99,fifa13
Jóhann Berg Gudmundsson,J. Gudmundsson,is,21,186,69,Delantero,1100000.0,7000.0,Zurdo,3,42,48,55,67,72,73,79,72,64,67,86,21,116,fifa13
Mato Jajalo,M. Jajalo,hr,24,182,69,Centrocampista,1100000.0,6000.0,Diestro,3,64,68,71,72,74,62,71,75,68,74,177,67,190,fifa13
Iñigo Ruíz de Galarreta,Ruiz de Galarreta,es,18,174,69,Centrocampista,1400000.0,4000.0,Diestro,3,50,52,73,79,64,67,65,43,55,67,120,56,33,fifa13
Abdisalam Ibrahim,A. Ibrahim,no,21,188,69,Centrocampista,1800000.0,5000.0,Diestro,3,63,73,68,70,73,74,72,67,56,77,187,58,231,fifa13
Tiago Filipe Nóbrega Rodrigues,Tiago Rodrigues,pt,20,178,69,Centrocampista,2000000.0,5000.0,Diestro,3,47,59,73,74,68,66,67,70,67,70,137,58,272,fifa13
Somen Tchoyi,S. Tchoyi,cm,29,190,69,Centrocampista,575000.0,4000.0,Diestro,3,64,53,65,74,75,74,78,75,64,74,119,31,135,fifa13
Omar Elabdellaoui,O. Elabdellaoui,no,20,179,69,Centrocampista,1300000.0,6000.0,Diestro,3,46,52,57,66,72,85,82,70,56,70,173,56,203,fifa13
João Filipe Rabelo C. Silva,João Filipe,br,24,190,69,Defensa,1200000.0,6000.0,Diestro,2,72,45,63,69,52,66,69,66,48,67,211,69,278,fifa13
Hélder de Paula Santos,Hélder,br,28,181,69,Centrocampista,600000.0,5000.0,Zurdo,2,54,60,71,71,39,51,35,69,67,73,205,77,216,fifa13
Jesper Jørgensen,J. Jørgensen,dk,28,185,69,Centrocampista,625000.0,6000.0,Diestro,4,63,62,68,70,66,57,72,72,70,85,160,63,147,fifa13
Felipe Martins,Felipe,br,21,171,69,Centrocampista,1000000.0,2000.0,Diestro,3,31,44,65,76,67,77,68,68,55,74,137,49,95,fifa13
Glédson Ribeiro dos Santos,Glédson,br,29,192,69,Portero,300000.0,4000.0,Diestro,2,14,28,22,18,19,34,27,18,16,39,44,19,140,fifa13
Young Pyo Lee,Lee Young Pyo,kr,35,176,69,Defensa,80000.0,1000.0,Diestro,4,56,71,64,71,70,69,72,51,40,68,213,65,301,fifa13
Juan Jose Camacho Barnola,Camacho,es,31,181,69,Centrocampista,575000.0,0,Zurdo,2,54,57,70,71,65,61,64,81,72,75,170,66,336,fifa13
Pedro Ken Moreira,Pedro Ken,br,25,181,69,Centrocampista,1000000.0,7000.0,Diestro,3,63,64,64,73,70,65,67,66,65,75,193,66,110,fifa13
Robin Ramírez,R. Ramírez,py,22,171,69,Delantero,1400000.0,8000.0,Diestro,3,64,68,51,61,70,77,75,68,64,66,79,19,235,fifa13
Dominique Malonga,D. Malonga,cg,23,185,69,Delantero,1300000.0,6000.0,Diestro,3,67,85,47,62,66,70,79,74,50,78,97,30,323,fifa13
Alexander Milošević,A. Milošević,se,20,191,69,Defensa,1400000.0,8000.0,Diestro,2,66,73,63,58,43,52,59,78,63,54,202,72,251,fifa13
Martin Ørnskov Nielsen,M. Ørnskov Nielsen,dk,26,185,69,Centrocampista,900000.0,7000.0,Diestro,3,53,81,67,70,65,70,62,73,67,83,172,70,258,fifa13
Mario Gavranovic,M. Gavranovic,ch,22,175,69,Delantero,1600000.0,9000.0,Diestro,3,56,83,53,71,76,77,79,68,57,69,93,44,226,fifa13
Darvin Chávez,D. Chávez,mx,22,177,69,Defensa,975000.0,5000.0,Zurdo,3,71,79,68,68,64,78,74,67,57,80,205,69,142,fifa13
Muhamed Keita,M. Keita,no,21,172,69,Delantero,1300000.0,6000.0,Diestro,4,37,72,47,64,70,76,80,65,55,65,67,45,231,fifa13
Alexandr Sapeta,A. Sapeta,ru,23,183,69,Centrocampista,1200000.0,7000.0,Diestro,2,56,73,72,76,70,66,59,55,69,61,181,72,65,fifa13
Francisco Farinós Zapata,Farinós,es,34,172,69,Centrocampista,275000.0,3000.0,Diestro,4,43,33,82,81,59,31,36,64,68,30,153,65,85,fifa13
Olivier Veigneau,O. Veigneau,fr,26,174,69,Defensa,775000.0,5000.0,Zurdo,3,60,78,70,68,54,77,75,62,61,73,210,73,230,fifa13
Daniel Haas,D. Haas,de,28,188,69,Portero,575000.0,5000.0,Diestro,3,13,76,21,22,14,33,35,23,14,40,40,23,339,fifa13
Etrit Berisha,E. Berisha,al,23,194,69,Portero,850000.0,6000.0,Zurdo,1,12,57,26,19,12,28,28,34,14,39,35,22,366,fifa13
Mohamed Bangura,M. Bangura,sl,22,177,69,Delantero,1600000.0,7000.0,Diestro,3,64,81,61,64,76,71,74,71,66,74,58,38,188,fifa13
Bernd Nehrig,B. Nehrig,de,25,180,69,Defensa,775000.0,5000.0,Diestro,4,66,65,52,69,69,78,79,68,55,76,199,69,201,fifa13
Connor Wickham,C. Wickham,gb-eng,19,189,69,Delantero,2000000.0,5000.0,Diestro,3,66,69,51,49,73,69,71,76,57,72,53,17,50,fifa13
Bruno Uvini Bortolança,Bruno Uvini,br,21,187,69,Defensa,1800000.0,5000.0,Zurdo,2,66,61,53,58,50,49,50,68,45,35,209,71,158,fifa13
Rondinelly de Andrade Silva,Rondinelly,br,21,178,69,Centrocampista,1900000.0,7000.0,Diestro,3,41,43,69,71,79,75,79,65,54,55,91,23,111,fifa13
Mustapha Yatabaré,M. Yatabaré,ml,26,185,69,Delantero,875000.0,5000.0,Diestro,2,67,73,60,60,72,72,82,72,68,73,39,20,284,fifa13
Mauro Formica,M. Formica,ar,24,176,69,Centrocampista,1100000.0,5000.0,Diestro,3,53,67,69,68,72,79,76,72,60,67,76,33,56,fifa13
Álvaro Antón Camarero,Álvaro Antón,es,28,175,69,Centrocampista,725000.0,0,Diestro,4,41,58,74,71,66,71,68,82,77,64,62,31,367,fifa13
Rogério Rodrigues da Silva,Rogério,br,28,180,69,Defensa,575000.0,4000.0,Zurdo,2,72,78,36,59,37,57,65,54,29,59,217,67,140,fifa13
Fabian Boll,F. Boll,de,33,193,69,Centrocampista,170000.0,3000.0,Diestro,2,71,64,67,69,64,54,50,77,71,80,198,63,279,fifa13
Tim Ream,T. Ream,us,24,185,69,Defensa,1000000.0,5000.0,Zurdo,3,68,81,68,68,57,74,72,47,39,80,215,71,179,fifa13
Filipe Augusto Carvalho Souza,Filipe Augusto,br,18,182,69,Centrocampista,1700000.0,3000.0,Zurdo,2,59,62,65,72,69,71,74,68,62,84,187,64,198,fifa13
Alexandru Epureanu,A. Epureanu,md,25,187,69,Defensa,775000.0,7000.0,Zurdo,3,69,71,55,62,58,70,64,54,50,75,210,70,65,fifa13
Edimar Curitiba Fraga,Edimar,br,26,180,69,Defensa,650000.0,5000.0,Zurdo,2,62,66,60,63,57,76,73,68,55,83,206,71,198,fifa13
Ulises Dávila,U. Dávila,mx,21,172,69,Delantero,1700000.0,6000.0,Zurdo,4,59,70,56,67,71,78,75,60,75,62,79,35,255,fifa13
Juan de Dios Prados López,Juande,es,26,180,69,Centrocampista,975000.0,3000.0,Diestro,3,52,63,67,74,58,68,65,49,47,78,193,71,299,fifa13
Javier Baraja Vegas,Javier Baraja,es,31,179,69,Centrocampista,300000.0,4000.0,Diestro,3,67,72,73,71,56,64,64,84,74,64,192,71,105,fifa13
Bartosz Salamon,B. Salamon,pl,21,190,69,Defensa,1800000.0,7000.0,Diestro,3,65,86,73,75,59,54,64,65,65,69,198,62,14,fifa13
Eric Tié Bi,E. Tié Bi,ci,21,180,69,Centrocampista,1300000.0,6000.0,Diestro,3,34,62,66,65,31,72,78,58,53,76,206,75,159,fifa13
Carlos Peña,C. Peña,mx,22,178,69,Centrocampista,1300000.0,3000.0,Diestro,4,72,69,68,69,68,70,72,75,71,81,192,70,324,fifa13
Roderick J. Gonçalves Miranda,Roderick,pt,21,194,69,Defensa,1700000.0,8000.0,Diestro,2,73,53,62,68,52,51,45,73,61,62,211,72,37,fifa13
Jonathan Williams,J. Williams,gb-wls,18,168,69,Centrocampista,1900000.0,3000.0,Diestro,3,48,70,63,68,78,82,84,58,58,77,119,38,175,fifa13
Mathias Abel,M. Abel,de,31,188,69,Defensa,350000.0,4000.0,Diestro,3,73,69,52,60,44,52,55,60,41,63,208,68,209,fifa13
Acorán Barrera Reyes,Acorán,es,29,171,69,Centrocampista,575000.0,1000.0,Diestro,4,40,71,54,58,73,80,82,66,57,77,91,40,299,fifa13
Diego Rolán,D. Rolán,uy,19,176,69,Delantero,1400000.0,7000.0,Diestro,3,62,68,58,66,73,83,83,73,63,68,75,23,55,fifa13
Elicarlos Souza Santos,Elicarlos,br,27,176,69,Centrocampista,725000.0,5000.0,Diestro,3,41,72,63,68,62,62,75,63,59,78,218,71,278,fifa13
Noé Pamarot,N. Pamarot,fr,33,180,69,Defensa,220000.0,3000.0,Diestro,3,67,74,58,59,50,59,59,64,61,65,202,63,363,fifa13
Vincent Sasso,V. Sasso,fr,21,190,69,Defensa,1500000.0,7000.0,Diestro,3,74,67,52,52,37,59,54,34,18,65,209,68,99,fifa13
Ardian Gashi,A. Gashi,no,31,172,69,Centrocampista,475000.0,5000.0,Diestro,3,48,76,74,70,61,62,49,74,65,87,179,78,249,fifa13
João Paulo Gomes da Costa,João Paulo,br,25,173,69,Defensa,775000.0,7000.0,Zurdo,2,60,76,68,70,74,74,77,67,65,75,207,68,100,fifa13
Knowledge Musona,K. Musona,zw,22,174,69,Delantero,1400000.0,6000.0,Diestro,3,63,73,27,67,68,81,77,72,66,68,101,24,135,fifa13
Cándido Ramírez,C. Ramírez,mx,19,169,69,Centrocampista,1400000.0,6000.0,Zurdo,4,50,41,55,63,75,87,85,65,61,70,90,43,183,fifa13
Maurício Azevedo Alves,Amaral,br,24,174,69,Centrocampista,1100000.0,8000.0,Diestro,2,59,74,60,67,60,66,67,62,56,69,222,78,100,fifa13
Henok Goitom,H. Goitom,se,27,189,69,Delantero,725000.0,6000.0,Diestro,2,68,64,54,70,67,60,72,75,62,59,80,29,251,fifa13
José Julio Gomes Gonçalves,José Gonçalves,pt,26,188,69,Defensa,500000.0,4000.0,Zurdo,3,67,74,56,62,51,69,63,56,50,82,196,75,368,fifa13
Giuseppe Colucci,G. Colucci,it,31,180,69,Centrocampista,475000.0,4000.0,Diestro,4,52,50,73,73,66,52,54,71,68,61,189,66,314,fifa13
Serdar Kurtuluş,S. Kurtuluş,tr,24,184,69,Defensa,0,0,Diestro,3,66,64,72,70,68,68,69,50,38,67,210,70,,fifa13
György Sándor,G. Sándor,hu,28,182,69,Centrocampista,725000.0,6000.0,Diestro,4,45,66,76,73,72,73,74,58,63,70,93,31,312,fifa13
Francesco Modesto,F. Modesto,it,30,177,69,Defensa,425000.0,4000.0,Zurdo,3,60,67,65,71,66,75,75,71,61,77,194,67,128,fifa13
Tom Hateley,T. Hateley,gb-eng,22,180,69,Defensa,1200000.0,6000.0,Diestro,3,68,70,65,68,68,70,71,78,68,90,202,65,241,fifa13
William Augusto Alves Conserva,William Alves,br,25,185,69,Defensa,775000.0,5000.0,Diestro,3,69,68,44,56,41,60,67,53,31,69,215,74,278,fifa13
Haris Seferovic,H. Seferovic,ch,20,191,69,Delantero,1900000.0,5000.0,Zurdo,3,72,34,55,66,66,68,62,69,56,54,108,35,309,fifa13
Piotr Leciejewski,P. Leciejewski,pl,27,194,69,Portero,575000.0,6000.0,Diestro,3,8,57,32,28,10,53,52,21,10,30,23,21,351,fifa13
Vitaliy Denisov,V. Denisov,uz,25,178,69,Defensa,1200000.0,7000.0,Zurdo,3,64,71,62,60,46,82,80,77,42,85,202,61,69,fifa13
Markus Suttner,M. Suttner,at,25,179,69,Defensa,775000.0,7000.0,Zurdo,3,57,68,57,63,73,84,79,83,77,79,207,69,260,fifa13
